"variable","FIPS","areaname","state","value"
"B23006_008E",10460,"Alamogordo, NM Micro Area; New Mexico","35","2127"
"B23006_008E",10740,"Albuquerque, NM Metro Area; New Mexico","35","20760"
"B23006_008E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","1394"
"B23006_008E",17580,"Clovis, NM Micro Area; New Mexico","35","1463"
"B23006_008E",19700,"Deming, NM Micro Area; New Mexico","35","1219"
"B23006_008E",21580,"Espanola, NM Micro Area; New Mexico","35","1611"
"B23006_008E",22140,"Farmington, NM Metro Area; New Mexico","35","4483"
"B23006_008E",23700,"Gallup, NM Micro Area; New Mexico","35","4596"
"B23006_008E",24380,"Grants, NM Micro Area; New Mexico","35","1649"
"B23006_008E",26020,"Hobbs, NM Micro Area; New Mexico","35","3996"
"B23006_008E",29740,"Las Cruces, NM Metro Area; New Mexico","35","7643"
"B23006_008E",29780,"Las Vegas, NM Micro Area; New Mexico","35","1133"
"B23006_008E",31060,"Los Alamos, NM Micro Area; New Mexico","35","59"
"B23006_008E",38780,"Portales, NM Micro Area; New Mexico","35","654"
"B23006_008E",40740,"Roswell, NM Micro Area; New Mexico","35","2626"
"B23006_008E",40760,"Ruidoso, NM Micro Area; New Mexico","35","205"
"B23006_008E",42140,"Santa Fe, NM Metro Area; New Mexico","35","2781"
"B23006_008E",43500,"Silver City, NM Micro Area; New Mexico","35","630"
"B23006_008E",45340,"Taos, NM Micro Area; New Mexico","35","581"
"B23006_009E",10460,"Alamogordo, NM Micro Area; New Mexico","35","8475"
"B23006_009E",10740,"Albuquerque, NM Metro Area; New Mexico","35","115348"
"B23006_009E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","8905"
"B23006_009E",17580,"Clovis, NM Micro Area; New Mexico","35","6033"
"B23006_009E",19700,"Deming, NM Micro Area; New Mexico","35","3384"
"B23006_009E",21580,"Espanola, NM Micro Area; New Mexico","35","6625"
"B23006_009E",22140,"Farmington, NM Metro Area; New Mexico","35","21427"
"B23006_009E",23700,"Gallup, NM Micro Area; New Mexico","35","11718"
"B23006_009E",24380,"Grants, NM Micro Area; New Mexico","35","5932"
"B23006_009E",26020,"Hobbs, NM Micro Area; New Mexico","35","9353"
"B23006_009E",29740,"Las Cruces, NM Metro Area; New Mexico","35","21350"
"B23006_009E",29780,"Las Vegas, NM Micro Area; New Mexico","35","4928"
"B23006_009E",31060,"Los Alamos, NM Micro Area; New Mexico","35","953"
"B23006_009E",38780,"Portales, NM Micro Area; New Mexico","35","2343"
"B23006_009E",40740,"Roswell, NM Micro Area; New Mexico","35","8653"
"B23006_009E",40760,"Ruidoso, NM Micro Area; New Mexico","35","2667"
"B23006_009E",42140,"Santa Fe, NM Metro Area; New Mexico","35","16254"
"B23006_009E",43500,"Silver City, NM Micro Area; New Mexico","35","4385"
"B23006_009E",45340,"Taos, NM Micro Area; New Mexico","35","5272"
"B23006_010E",10460,"Alamogordo, NM Micro Area; New Mexico","35","5670"
"B23006_010E",10740,"Albuquerque, NM Metro Area; New Mexico","35","82591"
"B23006_010E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","6761"
"B23006_010E",17580,"Clovis, NM Micro Area; New Mexico","35","4123"
"B23006_010E",19700,"Deming, NM Micro Area; New Mexico","35","2221"
"B23006_010E",21580,"Espanola, NM Micro Area; New Mexico","35","4721"
"B23006_010E",22140,"Farmington, NM Metro Area; New Mexico","35","15092"
"B23006_010E",23700,"Gallup, NM Micro Area; New Mexico","35","7626"
"B23006_010E",24380,"Grants, NM Micro Area; New Mexico","35","3553"
"B23006_010E",26020,"Hobbs, NM Micro Area; New Mexico","35","6709"
"B23006_010E",29740,"Las Cruces, NM Metro Area; New Mexico","35","15005"
"B23006_010E",29780,"Las Vegas, NM Micro Area; New Mexico","35","3227"
"B23006_010E",31060,"Los Alamos, NM Micro Area; New Mexico","35","652"
"B23006_010E",38780,"Portales, NM Micro Area; New Mexico","35","1602"
"B23006_010E",40740,"Roswell, NM Micro Area; New Mexico","35","5970"
"B23006_010E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1929"
"B23006_010E",42140,"Santa Fe, NM Metro Area; New Mexico","35","12147"
"B23006_010E",43500,"Silver City, NM Micro Area; New Mexico","35","2810"
"B23006_010E",45340,"Taos, NM Micro Area; New Mexico","35","3767"
"B23006_011E",10460,"Alamogordo, NM Micro Area; New Mexico","35","139"
"B23006_011E",10740,"Albuquerque, NM Metro Area; New Mexico","35","261"
"B23006_011E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","0"
"B23006_011E",17580,"Clovis, NM Micro Area; New Mexico","35","67"
"B23006_011E",19700,"Deming, NM Micro Area; New Mexico","35","0"
"B23006_011E",21580,"Espanola, NM Micro Area; New Mexico","35","8"
"B23006_011E",22140,"Farmington, NM Metro Area; New Mexico","35","0"
"B23006_011E",23700,"Gallup, NM Micro Area; New Mexico","35","0"
"B23006_011E",24380,"Grants, NM Micro Area; New Mexico","35","0"
"B23006_011E",26020,"Hobbs, NM Micro Area; New Mexico","35","30"
"B23006_011E",29740,"Las Cruces, NM Metro Area; New Mexico","35","86"
"B23006_011E",29780,"Las Vegas, NM Micro Area; New Mexico","35","0"
"B23006_011E",31060,"Los Alamos, NM Micro Area; New Mexico","35","0"
"B23006_011E",38780,"Portales, NM Micro Area; New Mexico","35","0"
"B23006_011E",40740,"Roswell, NM Micro Area; New Mexico","35","0"
"B23006_011E",40760,"Ruidoso, NM Micro Area; New Mexico","35","0"
"B23006_011E",42140,"Santa Fe, NM Metro Area; New Mexico","35","46"
"B23006_011E",43500,"Silver City, NM Micro Area; New Mexico","35","20"
"B23006_011E",45340,"Taos, NM Micro Area; New Mexico","35","0"
"B23006_012E",10460,"Alamogordo, NM Micro Area; New Mexico","35","5531"
"B23006_012E",10740,"Albuquerque, NM Metro Area; New Mexico","35","82330"
"B23006_012E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","6761"
"B23006_012E",17580,"Clovis, NM Micro Area; New Mexico","35","4056"
"B23006_012E",19700,"Deming, NM Micro Area; New Mexico","35","2221"
"B23006_012E",21580,"Espanola, NM Micro Area; New Mexico","35","4713"
"B23006_012E",22140,"Farmington, NM Metro Area; New Mexico","35","15092"
"B23006_012E",23700,"Gallup, NM Micro Area; New Mexico","35","7626"
"B23006_012E",24380,"Grants, NM Micro Area; New Mexico","35","3553"
"B23006_012E",26020,"Hobbs, NM Micro Area; New Mexico","35","6679"
"B23006_012E",29740,"Las Cruces, NM Metro Area; New Mexico","35","14919"
"B23006_012E",29780,"Las Vegas, NM Micro Area; New Mexico","35","3227"
"B23006_012E",31060,"Los Alamos, NM Micro Area; New Mexico","35","652"
"B23006_012E",38780,"Portales, NM Micro Area; New Mexico","35","1602"
"B23006_012E",40740,"Roswell, NM Micro Area; New Mexico","35","5970"
"B23006_012E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1929"
"B23006_012E",42140,"Santa Fe, NM Metro Area; New Mexico","35","12101"
"B23006_012E",43500,"Silver City, NM Micro Area; New Mexico","35","2790"
"B23006_012E",45340,"Taos, NM Micro Area; New Mexico","35","3767"
"B23006_013E",10460,"Alamogordo, NM Micro Area; New Mexico","35","4942"
"B23006_013E",10740,"Albuquerque, NM Metro Area; New Mexico","35","75801"
"B23006_013E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","6285"
"B23006_013E",17580,"Clovis, NM Micro Area; New Mexico","35","3871"
"B23006_013E",19700,"Deming, NM Micro Area; New Mexico","35","2018"
"B23006_013E",21580,"Espanola, NM Micro Area; New Mexico","35","4160"
"B23006_013E",22140,"Farmington, NM Metro Area; New Mexico","35","14504"
"B23006_013E",23700,"Gallup, NM Micro Area; New Mexico","35","6811"
"B23006_013E",24380,"Grants, NM Micro Area; New Mexico","35","3002"
"B23006_013E",26020,"Hobbs, NM Micro Area; New Mexico","35","6185"
"B23006_013E",29740,"Las Cruces, NM Metro Area; New Mexico","35","13509"
"B23006_013E",29780,"Las Vegas, NM Micro Area; New Mexico","35","2865"
"B23006_013E",31060,"Los Alamos, NM Micro Area; New Mexico","35","623"
"B23006_013E",38780,"Portales, NM Micro Area; New Mexico","35","1512"
"B23006_013E",40740,"Roswell, NM Micro Area; New Mexico","35","5685"
"B23006_013E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1867"
"B23006_013E",42140,"Santa Fe, NM Metro Area; New Mexico","35","10919"
"B23006_013E",43500,"Silver City, NM Micro Area; New Mexico","35","2445"
"B23006_013E",45340,"Taos, NM Micro Area; New Mexico","35","3348"
"B23006_014E",10460,"Alamogordo, NM Micro Area; New Mexico","35","589"
"B23006_014E",10740,"Albuquerque, NM Metro Area; New Mexico","35","6529"
"B23006_014E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","476"
"B23006_014E",17580,"Clovis, NM Micro Area; New Mexico","35","185"
"B23006_014E",19700,"Deming, NM Micro Area; New Mexico","35","203"
"B23006_014E",21580,"Espanola, NM Micro Area; New Mexico","35","553"
"B23006_014E",22140,"Farmington, NM Metro Area; New Mexico","35","588"
"B23006_014E",23700,"Gallup, NM Micro Area; New Mexico","35","815"
"B23006_014E",24380,"Grants, NM Micro Area; New Mexico","35","551"
"B23006_014E",26020,"Hobbs, NM Micro Area; New Mexico","35","494"
"B23006_014E",29740,"Las Cruces, NM Metro Area; New Mexico","35","1410"
"B23006_014E",29780,"Las Vegas, NM Micro Area; New Mexico","35","362"
"B23006_014E",31060,"Los Alamos, NM Micro Area; New Mexico","35","29"
"B23006_014E",38780,"Portales, NM Micro Area; New Mexico","35","90"
"B23006_014E",40740,"Roswell, NM Micro Area; New Mexico","35","285"
"B23006_014E",40760,"Ruidoso, NM Micro Area; New Mexico","35","62"
"B23006_014E",42140,"Santa Fe, NM Metro Area; New Mexico","35","1182"
"B23006_014E",43500,"Silver City, NM Micro Area; New Mexico","35","345"
"B23006_014E",45340,"Taos, NM Micro Area; New Mexico","35","419"
"B23006_015E",10460,"Alamogordo, NM Micro Area; New Mexico","35","2805"
"B23006_015E",10740,"Albuquerque, NM Metro Area; New Mexico","35","32757"
"B23006_015E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","2144"
"B23006_015E",17580,"Clovis, NM Micro Area; New Mexico","35","1910"
"B23006_015E",19700,"Deming, NM Micro Area; New Mexico","35","1163"
"B23006_015E",21580,"Espanola, NM Micro Area; New Mexico","35","1904"
"B23006_015E",22140,"Farmington, NM Metro Area; New Mexico","35","6335"
"B23006_015E",23700,"Gallup, NM Micro Area; New Mexico","35","4092"
"B23006_015E",24380,"Grants, NM Micro Area; New Mexico","35","2379"
"B23006_015E",26020,"Hobbs, NM Micro Area; New Mexico","35","2644"
"B23006_015E",29740,"Las Cruces, NM Metro Area; New Mexico","35","6345"
"B23006_015E",29780,"Las Vegas, NM Micro Area; New Mexico","35","1701"
"B23006_015E",31060,"Los Alamos, NM Micro Area; New Mexico","35","301"
"B23006_015E",38780,"Portales, NM Micro Area; New Mexico","35","741"
"B23006_015E",40740,"Roswell, NM Micro Area; New Mexico","35","2683"
"B23006_015E",40760,"Ruidoso, NM Micro Area; New Mexico","35","738"
"B23006_015E",42140,"Santa Fe, NM Metro Area; New Mexico","35","4107"
"B23006_015E",43500,"Silver City, NM Micro Area; New Mexico","35","1575"
"B23006_015E",45340,"Taos, NM Micro Area; New Mexico","35","1505"
"B23006_016E",10460,"Alamogordo, NM Micro Area; New Mexico","35","12760"
"B23006_016E",10740,"Albuquerque, NM Metro Area; New Mexico","35","155401"
"B23006_016E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","9352"
"B23006_016E",17580,"Clovis, NM Micro Area; New Mexico","35","8609"
"B23006_016E",19700,"Deming, NM Micro Area; New Mexico","35","2988"
"B23006_016E",21580,"Espanola, NM Micro Area; New Mexico","35","7207"
"B23006_016E",22140,"Farmington, NM Metro Area; New Mexico","35","22625"
"B23006_016E",23700,"Gallup, NM Micro Area; New Mexico","35","9762"
"B23006_016E",24380,"Grants, NM Micro Area; New Mexico","35","4166"
"B23006_016E",26020,"Hobbs, NM Micro Area; New Mexico","35","9339"
"B23006_016E",29740,"Las Cruces, NM Metro Area; New Mexico","35","30408"
"B23006_016E",29780,"Las Vegas, NM Micro Area; New Mexico","35","5238"
"B23006_016E",31060,"Los Alamos, NM Micro Area; New Mexico","35","2625"
"B23006_016E",38780,"Portales, NM Micro Area; New Mexico","35","2773"
"B23006_016E",40740,"Roswell, NM Micro Area; New Mexico","35","10482"
"B23006_016E",40760,"Ruidoso, NM Micro Area; New Mexico","35","4362"
"B23006_016E",42140,"Santa Fe, NM Metro Area; New Mexico","35","22494"
"B23006_016E",43500,"Silver City, NM Micro Area; New Mexico","35","5261"
"B23006_016E",45340,"Taos, NM Micro Area; New Mexico","35","6274"
"B23006_024E",10460,"Alamogordo, NM Micro Area; New Mexico","35","4288"
"B23006_024E",10740,"Albuquerque, NM Metro Area; New Mexico","35","118021"
"B23006_024E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","3948"
"B23006_024E",17580,"Clovis, NM Micro Area; New Mexico","35","4037"
"B23006_024E",19700,"Deming, NM Micro Area; New Mexico","35","1258"
"B23006_024E",21580,"Espanola, NM Micro Area; New Mexico","35","2815"
"B23006_024E",22140,"Farmington, NM Metro Area; New Mexico","35","8545"
"B23006_024E",23700,"Gallup, NM Micro Area; New Mexico","35","3337"
"B23006_024E",24380,"Grants, NM Micro Area; New Mexico","35","992"
"B23006_024E",26020,"Hobbs, NM Micro Area; New Mexico","35","4105"
"B23006_024E",29740,"Las Cruces, NM Metro Area; New Mexico","35","21265"
"B23006_024E",29780,"Las Vegas, NM Micro Area; New Mexico","35","2575"
"B23006_024E",31060,"Los Alamos, NM Micro Area; New Mexico","35","5573"
"B23006_024E",38780,"Portales, NM Micro Area; New Mexico","35","1621"
"B23006_024E",40740,"Roswell, NM Micro Area; New Mexico","35","4134"
"B23006_024E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1992"
"B23006_024E",42140,"Santa Fe, NM Metro Area; New Mexico","35","25966"
"B23006_024E",43500,"Silver City, NM Micro Area; New Mexico","35","2863"
"B23006_024E",45340,"Taos, NM Micro Area; New Mexico","35","4144"
"B23006_025E",10460,"Alamogordo, NM Micro Area; New Mexico","35","224"
"B23006_025E",10740,"Albuquerque, NM Metro Area; New Mexico","35","1147"
"B23006_025E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","0"
"B23006_025E",17580,"Clovis, NM Micro Area; New Mexico","35","366"
"B23006_025E",19700,"Deming, NM Micro Area; New Mexico","35","0"
"B23006_025E",21580,"Espanola, NM Micro Area; New Mexico","35","2"
"B23006_025E",22140,"Farmington, NM Metro Area; New Mexico","35","13"
"B23006_025E",23700,"Gallup, NM Micro Area; New Mexico","35","15"
"B23006_025E",24380,"Grants, NM Micro Area; New Mexico","35","0"
"B23006_025E",26020,"Hobbs, NM Micro Area; New Mexico","35","0"
"B23006_025E",29740,"Las Cruces, NM Metro Area; New Mexico","35","171"
"B23006_025E",29780,"Las Vegas, NM Micro Area; New Mexico","35","43"
"B23006_025E",31060,"Los Alamos, NM Micro Area; New Mexico","35","0"
"B23006_025E",38780,"Portales, NM Micro Area; New Mexico","35","14"
"B23006_025E",40740,"Roswell, NM Micro Area; New Mexico","35","0"
"B23006_025E",40760,"Ruidoso, NM Micro Area; New Mexico","35","0"
"B23006_025E",42140,"Santa Fe, NM Metro Area; New Mexico","35","53"
"B23006_025E",43500,"Silver City, NM Micro Area; New Mexico","35","0"
"B23006_025E",45340,"Taos, NM Micro Area; New Mexico","35","0"
"B23006_026E",10460,"Alamogordo, NM Micro Area; New Mexico","35","4064"
"B23006_026E",10740,"Albuquerque, NM Metro Area; New Mexico","35","116874"
"B23006_026E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","3948"
"B23006_026E",17580,"Clovis, NM Micro Area; New Mexico","35","3671"
"B23006_026E",19700,"Deming, NM Micro Area; New Mexico","35","1258"
"B23006_026E",21580,"Espanola, NM Micro Area; New Mexico","35","2813"
"B23006_026E",22140,"Farmington, NM Metro Area; New Mexico","35","8532"
"B23006_026E",23700,"Gallup, NM Micro Area; New Mexico","35","3322"
"B23006_026E",24380,"Grants, NM Micro Area; New Mexico","35","992"
"B23006_026E",26020,"Hobbs, NM Micro Area; New Mexico","35","4105"
"B23006_026E",29740,"Las Cruces, NM Metro Area; New Mexico","35","21094"
"B23006_026E",29780,"Las Vegas, NM Micro Area; New Mexico","35","2532"
"B23006_026E",31060,"Los Alamos, NM Micro Area; New Mexico","35","5573"
"B23006_026E",38780,"Portales, NM Micro Area; New Mexico","35","1607"
"B23006_026E",40740,"Roswell, NM Micro Area; New Mexico","35","4134"
"B23006_026E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1992"
"B23006_026E",42140,"Santa Fe, NM Metro Area; New Mexico","35","25913"
"B23006_026E",43500,"Silver City, NM Micro Area; New Mexico","35","2863"
"B23006_026E",45340,"Taos, NM Micro Area; New Mexico","35","4144"
"B23006_027E",10460,"Alamogordo, NM Micro Area; New Mexico","35","3968"
"B23006_027E",10740,"Albuquerque, NM Metro Area; New Mexico","35","113080"
"B23006_027E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","3797"
"B23006_027E",17580,"Clovis, NM Micro Area; New Mexico","35","3553"
"B23006_027E",19700,"Deming, NM Micro Area; New Mexico","35","1227"
"B23006_027E",21580,"Espanola, NM Micro Area; New Mexico","35","2787"
"B23006_027E",22140,"Farmington, NM Metro Area; New Mexico","35","8324"
"B23006_027E",23700,"Gallup, NM Micro Area; New Mexico","35","3205"
"B23006_027E",24380,"Grants, NM Micro Area; New Mexico","35","970"
"B23006_027E",26020,"Hobbs, NM Micro Area; New Mexico","35","4080"
"B23006_027E",29740,"Las Cruces, NM Metro Area; New Mexico","35","20407"
"B23006_027E",29780,"Las Vegas, NM Micro Area; New Mexico","35","2436"
"B23006_027E",31060,"Los Alamos, NM Micro Area; New Mexico","35","5428"
"B23006_027E",38780,"Portales, NM Micro Area; New Mexico","35","1579"
"B23006_027E",40740,"Roswell, NM Micro Area; New Mexico","35","4006"
"B23006_027E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1910"
"B23006_027E",42140,"Santa Fe, NM Metro Area; New Mexico","35","25001"
"B23006_027E",43500,"Silver City, NM Micro Area; New Mexico","35","2777"
"B23006_027E",45340,"Taos, NM Micro Area; New Mexico","35","3886"
"B23006_028E",10460,"Alamogordo, NM Micro Area; New Mexico","35","96"
"B23006_028E",10740,"Albuquerque, NM Metro Area; New Mexico","35","3794"
"B23006_028E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","151"
"B23006_028E",17580,"Clovis, NM Micro Area; New Mexico","35","118"
"B23006_028E",19700,"Deming, NM Micro Area; New Mexico","35","31"
"B23006_028E",21580,"Espanola, NM Micro Area; New Mexico","35","26"
"B23006_028E",22140,"Farmington, NM Metro Area; New Mexico","35","208"
"B23006_028E",23700,"Gallup, NM Micro Area; New Mexico","35","117"
"B23006_028E",24380,"Grants, NM Micro Area; New Mexico","35","22"
"B23006_028E",26020,"Hobbs, NM Micro Area; New Mexico","35","25"
"B23006_028E",29740,"Las Cruces, NM Metro Area; New Mexico","35","687"
"B23006_028E",29780,"Las Vegas, NM Micro Area; New Mexico","35","96"
"B23006_028E",31060,"Los Alamos, NM Micro Area; New Mexico","35","145"
"B23006_028E",38780,"Portales, NM Micro Area; New Mexico","35","28"
"B23006_028E",40740,"Roswell, NM Micro Area; New Mexico","35","128"
"B23006_028E",40760,"Ruidoso, NM Micro Area; New Mexico","35","82"
"B23006_028E",42140,"Santa Fe, NM Metro Area; New Mexico","35","912"
"B23006_028E",43500,"Silver City, NM Micro Area; New Mexico","35","86"
